"MLD","mbg_Moisture","mbg_Protein","mbg_Starch","mbg_n","nirs_MLD_OG_NIRS","nirs_MLD_PG_NIRS","nirs_MLD_SG_NIRS","nirs_n","delta_moisture","delta_protein","delta_starch","status"
"MLD_213",10.675,10.075,62.175,2,4.14608515644444,12.2010077369333,71.4320176018889,3,-6.52891484355556,2.12600773693334,9.25701760188888,"matched"
"MLD_214",10.45,10.36,61.745,2,4.50253625711111,12.0490154158889,71.6048172843889,4,-5.94746374288889,1.6890154158889,9.8598172843889,"matched"
"MLD_215",9.355,8.955,62.565,2,4.545914721525,11.508105977425,70.8559531530917,4,-4.809085278475,2.553105977425,8.29095315309168,"matched"
"MLD_216",9.48,9.755,62.4,2,3.86536616489167,11.7355434100167,71.1005968094083,4,-5.61463383510833,1.98054341001668,8.70059680940833,"matched"
"MLD_218",9.87,11.035,62.46,2,4.355526812875,12.8788194099917,70.423677953075,4,-5.514473187125,1.84381940999167,7.96367795307501,"matched"
"MLD_219",10.62,9.785,61.44,2,4.418157235725,12.0212067364917,70.7924197515417,4,-6.201842764275,2.23620673649167,9.35241975154167,"matched"
"MLD_220",9.945,9.785,60.49,2,4.20680795108334,12.6213368177083,70.9745779036667,4,-5.73819204891667,2.8363368177083,10.4845779036667,"matched"
"MLD_221",10.14,9.53,61.8,2,3.78320611578889,12.0023332279,71.3173063489889,4,-6.35679388421111,2.4723332279,9.5173063489889,"matched"
"MLD_222",10.315,10.65,62.075,2,4.6793128847,12.9912048738083,70.1025588353,4,-5.6356871153,2.34120487380835,8.0275588353,"matched"
"MLD_223",10.37,10.225,63.485,2,4.60224161145555,11.3877022849111,70.8937770419444,4,-5.76775838854445,1.16270228491113,7.40877704194443,"matched"
"MLD_224",10.64,9.805,61.33,2,4.106993615625,11.894667029375,71.1449314754167,4,-6.533006384375,2.089667029375,9.81493147541669,"matched"
"MLD_225",10.31,10.685,62.14,2,4.58468162016666,11.7024677196667,71.5926669439167,4,-5.72531837983333,1.01746771966665,9.45266694391667,"matched"
"MLD_226",10.175,11.055,60.99,2,4.43970481550834,12.2772796869333,70.5020595551083,4,-5.73529518449167,1.22227968693335,9.51205955510834,"matched"
"MLD_227",10.81,9.96,62.15,2,3.96690270308333,12.299343109,70.7523326873334,4,-6.84309729691666,2.339343109,8.60233268733335,"matched"
"MLD_228",10.775,9.59,62.75,2,4.15104853120834,11.82514560225,71.4130563735417,4,-6.62395146879166,2.23514560225,8.66305637354168,"matched"
"MLD_229",9.84,10.27,61.56,2,4.00087619816667,12.305545648,70.5571559269167,4,-5.83912380183333,2.035545648,8.99715592691668,"matched"
"MLD_230",10.16,9.54,63.185,2,4.21613631441666,11.366237362225,71.42886772155,4,-5.94386368558334,1.826237362225,8.24386772155,"matched"
"MLD_231",10.605,9.725,62.135,2,4.39586341383333,11.2327239910834,71.5906896591667,4,-6.20913658616667,1.50772399108335,9.45568965916667,"matched"
"MLD_232",9.895,10.105,62.035,2,4.58039551970834,12.24407394725,70.3221737544583,4,-5.31460448029166,2.13907394725003,8.28717375445834,"matched"
"MLD_233",10.505,10.845,60.785,2,4.430450985875,12.0840330919584,70.55902640025,4,-6.074549014125,1.23903309195835,9.77402640025001,"matched"
"MLD_236",11.365,9.23,60.705,2,3.90379395091666,11.5825559695833,71.365468343125,4,-7.46120604908334,2.35255596958335,10.660468343125,"matched"
"MLD_237",9.325,10.73,63.01,2,5.33658214416667,11.947635809625,70.3897949854583,4,-3.98841785583333,1.217635809625,7.37979498545832,"matched"
"MLD_238",10.46,10.315,62.675,2,4.190438973875,12.6856878041666,70.1608088175417,4,-6.269561026125,2.37068780416665,7.48580881754167,"matched"
"MLD_239",10.195,10.23,63.26,2,5.15406421033333,13.1725209129778,68.8739637161778,4,-5.04093578966667,2.94252091297777,5.6139637161778,"matched"
"MLD_240",10.835,10.225,62.755,2,4.24694214258333,12.3136032025833,71.3062070210833,4,-6.58805785741667,2.08860320258332,8.55120702108334,"matched"
"MLD_241",9.285,10.02,63.805,2,4.25981642145556,12.9001239246778,70.9531907823,4,-5.02518357854444,2.8801239246778,7.14819078229999,"matched"
"MLD_242",10.56,10.485,61.685,2,4.28213395,11.9696999656111,71.3646939596667,4,-6.27786605,1.48469996561114,9.67969395966669,"matched"
"MLD_243",10.245,10.495,62.28,2,4.57518170279167,12.7958398660833,70.4670728047917,4,-5.66981829720833,2.30083986608335,8.18707280479165,"matched"
"MLD_244",10.71,10.32,63,2,3.879777093775,11.8599186817166,72.27913951885,4,-6.830222906225,1.53991868171665,9.27913951885,"matched"
"MLD_245",9.405,9.235,62.645,2,3.55371827084167,11.615202895625,72.198766390475,4,-5.85128172915833,2.380202895625,9.553766390475,"matched"
"MLD_246",10.27,9.91,61.555,2,4.00059893733333,11.7915930749167,70.8410310745,4,-6.26940106266666,1.88159307491665,9.28603107449998,"matched"
"MLD_247",10.365,9.945,61.46,2,4.56619542841667,11.71353964815,71.3996618907083,4,-5.79880457158333,1.76853964815,9.93966189070833,"matched"
"MLD_248",9.63,10.625,62.545,2,5.10220519699167,13.3019229173666,69.8740500132833,4,-4.52779480300833,2.67692291736665,7.32905001328332,"matched"
"MLD_249",9.8,9.135,62.375,2,4.19251258179166,12.19717717175,70.9679927827083,4,-5.60748741820834,3.06217717175,8.59299278270832,"matched"
"MLD_250",11.59,11.12,55.6,2,4.2258685748,13.6489776610667,70.0200419108667,4,-7.3641314252,2.52897766106667,14.4200419108667,"matched"
"MLD_251",10.365,9.64,62.355,2,3.87807247041667,12.28268929325,71.0822861989166,4,-6.48692752958333,2.64268929325002,8.72728619891664,"matched"
"MLD_252",10.855,8.895,62.27,2,3.91783247789167,12.7451270739083,70.7249101002333,4,-6.93716752210833,3.85012707390833,8.45491010023333,"matched"
"MLD_253",10.07,7.725,59.48,2,4.15165608444444,12.1127466625556,71.3231107923889,4,-5.91834391555556,4.38774666255557,11.8431107923889,"matched"
"MLD_254",10.385,9.865,62.78,2,3.898681797525,12.1753030777083,70.9352818806667,4,-6.486318202475,2.31030307770833,8.15528188066665,"matched"
"MLD_255",9.225,11.12,61.465,2,4.10596176395,13.6829319954,70.6702861786,4,-5.11903823605,2.5629319954,9.20528617859999,"matched"
"MLD_256",9.975,9.43,62.975,2,4.23892298158334,11.30646286005,71.3607999167166,4,-5.73607701841667,1.87646286005,8.38579991671665,"matched"
"MLD_257",9.665,9.19,63.695,2,4.81987504955,11.5365269184,71.6980175019,4,-4.84512495045,2.3465269184,8.00301750189999,"matched"
"MLD_259",10.13,8.805,61.83,2,3.9342733225,11.7162204583333,71.2042798995,4,-6.1957266775,2.91122045833333,9.3742798995,"matched"
"MLD_260",10.52,9.33,62.355,2,4.39900774427778,12.7876010471667,70.5570089552222,4,-6.12099225572222,3.45760104716667,8.20200895522223,"matched"
"MLD_261",10.31,10.43,62.27,2,4.60736815145833,11.5822876294583,71.30361207325,4,-5.70263184854166,1.15228762945835,9.03361207325001,"matched"
"MLD_262",9.38,10.58,61.905,2,5.05973296949167,12.1339135090417,69.8322404861417,4,-4.32026703050833,1.55391350904168,7.92724048614167,"matched"
"MLD_263",10.95,9.505,61.66,2,3.67737022436667,11.9602828581334,72.3764359157083,4,-7.27262977563333,2.45528285813335,10.7164359157083,"matched"
"MLD_264",9.405,10,63.365,2,4.66945006445833,11.8333972294583,70.541967709875,4,-4.73554993554166,1.83339722945832,7.17696770987499,"matched"
"MLD_265",10.715,8.655,62.915,2,3.86201775075,11.3590828577083,71.72168016425,4,-6.85298224925,2.7040828577083,8.80668016424998,"matched"
"MLD_266",10.375,10.125,61.42,2,4.38001697852222,11.8001533190667,71.8032111274111,4,-5.99498302147778,1.67515331906667,10.3832111274111,"matched"
"MLD_267",9.625,9.945,63.15,2,3.872068204525,12.201542663625,71.3242026647083,4,-5.752931795475,2.256542663625,8.17420266470832,"matched"
"MLD_268",9.325,10.465,62.555,2,4.60618728404167,12.2087624470417,70.95671145125,4,-4.71881271595833,1.74376244704165,8.40171145125,"matched"
"MLD_269",9.82,9.955,61.98,2,4.00818404160833,12.3741510230917,70.270750427225,4,-5.81181595839167,2.41915102309167,8.29075042722502,"matched"
"MLD_270",10.335,9.865,61.715,2,3.903976619225,12.8288244009583,70.6252077102417,4,-6.431023380775,2.96382440095833,8.91020771024165,"matched"
"MLD_271",10.22,9.765,63.73,2,3.96618222671111,13.1417269601,70.6853634305,4,-6.25381777328889,3.3767269601,6.9553634305,"matched"
"MLD_274",9.8,9.99,63.785,2,3.90503048367778,11.7619105868889,71.3446137322,4,-5.89496951632222,1.7719105868889,7.5596137322,"matched"
"MLD_275",9.525,11.015,61.6,2,3.96691508083333,11.9311549265833,71.162788709,4,-5.55808491916667,0.916154926583324,9.56278870900002,"matched"
"MLD_276",10.46,9.235,62.015,2,3.93487177295833,11.2612474997917,71.2202138900833,4,-6.52512822704167,2.02624749979165,9.20521389008333,"matched"
"MLD_277",9.65,9.355,62.645,2,3.77450946168334,12.04577930765,71.5183293025083,4,-5.87549053831666,2.69077930765,8.87332930250833,"matched"
"MLD_278",10.395,10.085,61.07,2,4.09041645725833,12.7968415895417,71.1103507995333,4,-6.30458354274167,2.71184158954167,10.0403507995333,"matched"
"MLD_279",10.945,8.74,65.84,2,4.72021888491667,11.127367989225,71.3464568455417,4,-6.22478111508333,2.387367989225,5.50645684554168,"matched"
"MLD_280",9.23,9.935,62.81,2,4.841968608,11.0446192026583,70.7501401266083,4,-4.388031392,1.10961920265832,7.94014012660833,"matched"
"MLD_281",10.4,8.975,63.63,2,4.14825154333333,12.3180304367917,71.5090951918334,4,-6.25174845666666,3.34303043679165,7.87909519183336,"matched"
"MLD_282",9.93,8.915,63.56,2,3.84648261070833,11.1613347371334,71.9342179616,4,-6.08351738929167,2.24633473713335,8.37421796159997,"matched"
"MLD_283",9.775,9.675,60.17,2,3.87160444256667,11.4693128823917,71.7089824041583,4,-5.90339555743333,1.79431288239167,11.5389824041583,"matched"
"MLD_284",9.485,10.77,63.7,2,4.68457293113333,11.867008368175,70.518871688925,4,-4.80042706886667,1.097008368175,6.818871688925,"matched"
"MLD_286",9.47,10.65,63.89,2,4.19232820670833,12.7189267715833,70.8432526269917,4,-5.27767179329166,2.06892677158332,6.95325262699167,"matched"
"MLD_287",10.355,8.895,63.545,2,4.20102831720833,11.7426028649584,70.9972038269167,4,-6.15397168279167,2.84760286495835,7.45220382691667,"matched"
"MLD_288",10.12,10.505,62.2,2,4.19344331820833,12.250866373375,70.492657979375,4,-5.92655668179167,1.745866373375,8.29265797937497,"matched"
"MLD_289",10.51,7.66,62.92,2,4.13344401321666,11.3268405040583,71.2950986862,4,-6.37655598678333,3.66684050405835,8.37509868619999,"matched"
"MLD_290",10.72,10.45,62.62,2,4.51190898820833,12.7526408433333,70.2005084355416,4,-6.20809101179167,2.30264084333333,7.58050843554165,"matched"
"MLD_291",10.185,10.33,63.305,2,4.61253519588889,12.7027223904111,70.3326551648778,4,-5.57246480411111,2.3727223904111,7.02765516487776,"matched"
"MLD_292",9.33,9.59,61.475,2,4.09669695301667,11.466625666675,70.9866228104917,4,-5.23330304698333,1.876625666675,9.51162281049169,"matched"
"MLD_293",10.245,9.965,64.065,2,4.505890270125,11.79964167275,71.1062168757417,4,-5.739109729875,1.83464167275,7.04121687574168,"matched"
"MLD_294",10.245,11.08,60.885,2,3.75375167526667,12.3032894769333,71.7484303792667,4,-6.49124832473333,1.22328947693333,10.8634303792667,"matched"
"MLD_295",10.525,10.165,61.83,2,4.09976774063334,12.5554987668833,70.4871518452917,4,-6.42523225936667,2.39049876688335,8.65715184529168,"matched"
"MLD_296",9.365,10.38,61.92,2,3.89631115405833,11.935908889825,71.8264602025083,4,-5.46868884594167,1.55590888982503,9.90646020250831,"matched"
"MLD_297",9.345,10.305,61.3,2,5.01380348731111,12.2367407905444,69.8584556578889,4,-4.33119651268889,1.93174079054443,8.55845565788887,"matched"
"MLD_298",9.755,9.95,62.075,2,4.09908053283333,12.254552165625,70.900785128125,4,-5.65591946716667,2.304552165625,8.82578512812499,"matched"
"MLD_299",10.115,8.75,63.69,2,4.084623485875,12.0446794827083,70.99508063,4,-6.030376514125,3.29467948270833,7.30508063000001,"matched"
"MLD_300",9.365,10.4,63.15,2,4.28973404570834,12.8550091981667,70.5359064737916,4,-5.07526595429167,2.45500919816668,7.38590647379164,"matched"
"MLD_301",10.705,9.445,62.17,2,4.06170546016667,12.1436329682083,71.2268489202084,4,-6.64329453983333,2.69863296820832,9.05684892020835,"matched"
"MLD_302",9.645,9.46,64.2,2,3.92852417623333,11.6558329343,71.5168205261667,4,-5.71647582376667,2.1958329343,7.31682052616667,"matched"
"MLD_303",10.105,10.005,62.335,2,4.17930338183333,11.7418796539,71.3867420831417,4,-5.92569661816667,1.7368796539,9.05174208314168,"matched"
"MLD_304",10.21,8.88,63.4,2,4.41844566666667,10.7437286774583,71.7688633600833,4,-5.79155433333333,1.86372867745834,8.36886336008332,"matched"
"MLD_305",9.555,10.04,61.905,2,4.71844370368333,12.0218023142,70.5187332153916,4,-4.83655629631667,1.9818023142,8.61373321539165,"matched"
"MLD_306",10.26,9.46,61.8,2,4.18643964320833,12.0338852802917,70.7027320861666,4,-6.07356035679167,2.57388528029167,8.90273208616665,"matched"
"MLD_307",10.07,10.175,63.405,2,4.35603032653333,11.1297875509667,71.3584916856889,4,-5.71396967346667,0.954787550966666,7.95349168568886,"matched"
"MLD_308",9.36,9.895,62.66,2,4.07971807325,12.741142392125,70.9290361404583,4,-5.28028192675,2.846142392125,8.26903614045833,"matched"
"MLD_309",10.505,9.005,63.355,2,4.14144953481667,12.1189089615417,71.1876010895167,4,-6.36355046518333,3.11390896154168,7.83260108951667,"matched"
"MLD_310",10.405,9.89,63.15,2,4.14325773716667,13.4432831341111,71.0946061875,4,-6.26174226283333,3.5532831341111,7.94460618750001,"matched"
"MLD_311",10.67,10.18,61.19,2,3.72150654591666,12.6485519010833,70.815860430375,4,-6.94849345408334,2.46855190108335,9.625860430375,"matched"
"MLD_312",10.265,7.795,63.795,2,4.15256807195833,11.927207311,70.7878430685,4,-6.11243192804167,4.132207311,6.99284306849999,"matched"
"MLD_313",10.515,10.675,62.315,2,4.81968046416667,13.2473486821083,70.1178489048167,4,-5.69531953583333,2.57234868210835,7.80284890481667,"matched"
"MLD_314",9.485,10.035,63.585,2,4.00795422995833,13.14314925675,71.3751977285417,4,-5.47704577004166,3.10814925675,7.79019772854168,"matched"
"MLD_315",10.23,8.34,63.095,2,4.88181491691667,11.48616512625,70.8089332579583,4,-5.34818508308333,3.14616512624998,7.71393325795835,"matched"
"MLD_316",9.475,10.745,62.395,2,5.13785960279167,12.3713409503333,69.6688655217084,4,-4.33714039720834,1.62634095033332,7.27386552170835,"matched"
"MLD_317",10.895,9.615,62.63,2,5.040161013625,12.0368696847917,70.4611698787083,4,-5.854838986375,2.42186968479165,7.83116987870834,"matched"
"MLD_318",9.395,10.105,62.99,2,5.43147180475,12.2679752509167,69.65447616575,4,-3.96352819525,2.16297525091668,6.66447616575,"matched"
"MLD_319",10.59,9.63,62.34,2,4.1533126155,12.1706691821833,71.0711668649666,4,-6.4366873845,2.54066918218335,8.73116686496664,"matched"
"MLD_320",9.615,10.215,62.84,2,4.374015287475,12.5730987310083,70.9160416922917,4,-5.240984712525,2.35809873100833,8.07604169229167,"matched"
"MLD_321",10.905,9.415,61.705,2,3.85935321843333,11.9309691904917,71.8554023743083,4,-7.04564678156667,2.51596919049168,10.1504023743083,"matched"
"MLD_322",9.095,10.325,62.66,2,4.85842090053333,12.7565670094166,69.7917615254917,4,-4.23657909946667,2.43156700941665,7.13176152549168,"matched"
"MLD_323",8.81,11.535,62.995,2,4.2281067073,13.6304806948583,70.2537486394833,4,-4.5818932927,2.09548069485835,7.25874863948331,"matched"
"MLD_324",9.295,10.15,62.96,2,4.92096379605,13.0780610878667,70.21461906435,3,-4.37403620395,2.92806108786665,7.25461906434999,"matched"
"MLD_325",10.82,9.22,63.005,2,4.31195726661111,12.6764356294444,70.3043920729444,4,-6.50804273338889,3.45643562944444,7.29939207294444,"matched"
"MLD_326",9.555,10.61,62.995,2,4.63556466495834,12.0069648425417,70.169844627375,4,-4.91943533504166,1.39696484254168,7.17484462737499,"matched"
"MLD_327",10.78,9.795,62.19,2,4.6977258125,11.3311816850833,71.083091417875,4,-6.0822741875,1.5361816850833,8.893091417875,"matched"
"MLD_328",10.14,9.13,62.79,2,4.520402004375,11.7410947482083,70.8855756124167,4,-5.619597995625,2.61109474820833,8.09557561241666,"matched"
"MLD_329",9.555,9.16,64.615,2,3.73816192155556,10.7760663032778,71.6735602484445,4,-5.81683807844444,1.61606630327779,7.05856024844446,"matched"
"MLD_331",10.925,9.365,63.77,2,3.75579579670833,12.3868172169167,71.50755691525,4,-7.16920420329167,3.02181721691668,7.73755691525002,"matched"
"MLD_332",9.76,8.91,64.595,2,4.71858177985833,11.247809799575,71.6669642767084,4,-5.04141822014167,2.337809799575,7.07196427670836,"matched"
"MLD_333",9.87,9.835,62.79,2,4.25251581270833,12.1384756565417,71.9630301794167,4,-5.61748418729167,2.30347565654165,9.17303017941668,"matched"
"MLD_334",10.44,10.46,63.98,2,4.01247151694445,12.049243821,71.2987225849444,4,-6.42752848305555,1.589243821,7.31872258494443,"matched"
"MLD_335",9.62,9.21,64.4,2,4.7547406885,12.4432828690555,70.4071061875,4,-4.8652593115,3.23328286905553,6.0071061875,"matched"
"MLD_336",10.715,8.75,64.775,2,3.84064256745833,11.5903082449833,71.5840974806833,4,-6.87435743254167,2.84030824498332,6.80909748068332,"matched"
"MLD_337",9.39,10.675,62.895,2,5.1810331345,11.168262243375,70.640663464875,4,-4.2089668655,0.493262243375,7.74566346487502,"matched"
"MLD_C001",11.165,7.8,64.57,2,4.05151209322121,10.363133485397,72.1131015661939,12,-7.11348790677879,2.56313348539697,7.54310156619394,"matched"
"MLD_C002",8.865,9.445,63.075,2,4.39683099791389,11.3798815117972,71.5280243555806,12,-4.46816900208611,1.93488151179722,8.45302435558055,"matched"
"MLD_C003",10.885,8.92,63.435,2,3.90512558826667,8.95762465009167,72.846313667275,4,-6.97987441173333,0.0376246500916668,9.411313667275,"matched"
"MLD_C004",9.26,8.165,64.07,2,4.15849923499167,9.3402538379,72.004749107425,4,-5.10150076500833,1.1752538379,7.93474910742499,"matched"
"MLD_C005",9.295,8.57,63.53,2,3.821858515375,9.20016199354166,73.052404085875,4,-5.473141484625,0.630161993541657,9.52240408587502,"matched"
"MLD_C006",10.44,7.03,65.025,2,3.60597707829167,8.96794064833333,73.6629292170417,4,-6.83402292170833,1.93794064833333,8.63792921704167,"matched"
"MLD_C007",8.795,8.925,61.755,2,4.403592358,10.196449796375,71.5753609339584,4,-4.391407642,1.27144979637499,9.82036093395836,"matched"
"MLD_C008",10.335,7.12,63.9,2,3.79392056666667,8.701989154,73.4870541890417,4,-6.54107943333334,1.581989154,9.58705418904167,"matched"
"MLD_C009",,,,,3.8491547602086,8.85716761513549,73.1275679721333,32,,,,"only_in_data"
